Timestamp,True_X,True_Y,Mean_Mag_x,Mean_Mag_y,Mean_Mag_z,Mean_Acc_x,Mean_Acc_y,Mean_Acc_z,Mean_Gyro_x,Mean_Gyro_y,Mean_Gyro_z,Mean_Orn_x,Mean_Orn_y,Mean_Orn_z,Mean_Pressure,00:1a:ab:a0:de:a1,00:1a:ac:a0:de:b3,00:1a:ac:a0:de:b5,00:1a:ac:a0:de:b7,00:1a:ac:a0:de:b8,00:1a:ac:a0:de:f5,00:1a:ac:a0:de:f6,00:1a:ac:a0:de:f8,00:1a:ac:a0:de:g9,00:1a:ac:a0:de:h2,00:1a:ac:a0:de:h4,00:1a:ac:a0:de:i1,00:1a:ac:a0:de:i2,00:1a:ac:a0:de:i8,00:1a:ac:a0:de:k7,00:1a:ac:a0:de:k8,00:1a:ac:a0:de:l2,00:1a:ac:a0:de:n4,00:1a:ac:a0:de:n6,00:1a:ac:a0:de:p1,00:1a:ac:a0:de:p2,00:1a:ac:a0:de:p3,00:1a:ac:a0:de:p4,00:1a:ac:a0:de:p5,00:1a:ac:a0:de:p6,00:1a:ac:a0:de:p7,00:1a:ac:a0:de:p8,00:1a:ac:a0:de:r1,00:1a:ac:a0:de:r2,00:1a:ac:a0:de:r5,00:1a:ac:a0:de:r6,00:1a:ac:a0:de:r9,00:1a:ac:a0:de:s1,00:1a:ac:a0:de:s2,00:1a:ac:a0:de:s3,00:1a:ac:a0:de:s4,00:1a:ac:a0:de:s5,00:1a:ac:a0:de:s6,00:1a:ac:a0:de:s7,00:1a:ac:a0:de:t3,00:1a:ac:a0:de:t5,00:1a:ac:a0:de:t7,00:1a:ac:a0:de:t8,00:1a:ac:a0:de:t9,00:1a:ac:a0:de:u1,00:1a:ac:a0:de:u2,00:1a:ac:a0:de:u3,00:1a:ac:a0:de:u4,00:1a:ac:a0:de:u5,00:1a:ac:a0:de:v7,00:1a:ac:a0:de:v8,00:1a:ac:a0:de:w2,00:1a:ac:a0:de:w3,00:1a:ac:a0:de:w6,00:1a:ac:a0:de:w7,00:1a:ac:a0:de:w8,00:1a:ac:a0:de:w9,00:1a:ac:a0:de:x1,00:1a:ac:a0:de:x2,00:1a:ac:a0:de:x3,00:1a:ac:a0:de:x4,00:1a:ac:a0:de:x7,00:1a:ab:a0:de:a9,00:1a:ac:a0:de:b6,00:1a:ac:a0:de:e8,00:1a:ac:a0:de:f7,00:1a:ac:a0:de:g2,00:1a:ac:a0:de:j7,00:1a:ac:a0:de:k9,00:1a:ac:a0:de:l7,00:1a:ac:a0:de:l9,00:1a:ac:a0:de:m1,00:1a:ac:a0:de:n1,00:1a:ac:a0:de:n8,00:1a:ac:a0:de:g4,00:1a:ac:a0:de:h7,00:1a:ac:a0:de:n3,00:1a:ac:a0:de:g1,00:1a:ac:a0:de:h3,00:1a:ab:a0:de:a4,00:1a:ab:a0:de:a7,00:1a:ac:a0:de:k4,00:1a:ac:a0:de:q4,00:1a:ac:a0:de:g5,00:1a:ac:a0:de:j8,00:1a:ac:a0:de:j9,00:1a:ac:a0:de:h6,00:1a:ac:a0:de:x8,00:1a:ac:a0:de:t1,00:1a:ac:a0:de:h9,00:1a:ac:a0:de:d5,00:1a:ac:a0:de:n9,00:1a:ac:a0:de:t6,00:1a:ab:a0:de:a2,00:1a:ac:a0:de:i9,00:1a:ac:a0:de:l1,00:1a:ac:a0:de:m9,00:1a:ac:a0:de:b2,00:1a:ac:a0:de:e9,00:1a:ac:a0:de:f3,00:1a:ac:a0:de:m4,00:1a:ac:a0:de:g8,00:1a:ac:a0:de:k2,00:1a:ac:a0:de:v1,00:1a:ac:a0:de:f2,70:5d:cc:05:03:10,00:1a:ac:a0:de:d4,00:1a:ac:a0:de:n7,00:1a:ac:a0:de:r3,00:1a:ac:a0:de:t4,00:1a:ac:a0:de:g7,00:1a:ac:a0:de:t2,00:1a:ac:a0:de:l8,00:1a:ac:a0:de:n5,00:1a:ac:a0:de:r7,90:9f:33:a4:06:5c,00:1a:ac:a0:de:i6,00:1a:ac:a0:de:v9,00:1a:ac:a0:de:j6,00:1a:ac:a0:de:b1,00:1a:ac:a0:de:f9,00:1a:ac:a0:de:k1,00:1a:ac:a0:de:w4,00:1a:ac:a0:de:w1,00:1a:ac:a0:de:k3,00:1a:ac:a0:de:r4,00:1a:ac:a0:de:b4,00:1a:ac:a0:de:m8,00:1a:ac:a0:de:u8,00:1a:ac:a0:de:j1,00:1a:ac:a0:de:k5,00:1a:ac:a0:de:j2,00:1a:ac:a0:de:f4,00:1a:ac:a0:de:l3,00:1a:ac:a0:de:c9,00:1a:ac:a0:de:d1,00:1a:ac:a0:de:e2,00:1a:ac:a0:de:e5,00:1a:ac:a0:de:j4,00:1a:ac:a0:de:i7,00:1a:ac:a0:de:r8,00:1a:ac:a0:de:w5,00:1a:ac:a0:de:m6,00:1a:ac:a0:de:h5,00:1a:ab:a0:de:a8,00:1a:ac:a0:de:j5,00:1a:ac:a0:de:c2,00:1a:ac:a0:de:q2,00:1a:ac:a0:de:v3,00:1a:ac:a0:de:c1,00:1a:ac:a0:de:m7,00:1a:ac:a0:de:q5,00:1a:ac:a0:de:v2,00:1a:ac:a0:de:m5,00:1a:ac:a0:de:q6,00:1a:ac:a0:de:p9,00:1a:ac:a0:de:u6,00:1a:ac:a0:de:s8,00:1a:ac:a0:de:q3,00:1a:ac:a0:de:u9,00:1a:ac:a0:de:q8,00:1a:ac:a0:de:v5,00:1a:ac:a0:de:x5,00:1a:ac:a0:de:q1,00:1a:ac:a0:de:q9,00:1a:ac:a0:de:s9,00:1a:ac:a0:de:u7,00:1a:ac:a0:de:v6,00:1a:ac:a0:de:x6,00:1a:ab:a0:de:a6,00:1a:ac:a0:de:d8,00:1a:ac:a0:de:e1,00:1a:ac:a0:de:j3,00:1a:ac:a0:de:l6
2021.02.06 174153,41.0,24.0,20.23721713913044,-0.5326956433913044,-27.735651834782605,-0.31960445739130433,0.6765804175652175,9.99499388695652,-1.1473799565217426e-05,-0.0014295840590260866,-0.0020273555209913046,-0.06757139025822925,0.03195840017465141,-1.4968999852304874,1007.5439189565219,-61.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-77.0,-100.0,-100.0,-63.0,-70.0,-74.0,-100.0,-59.0,-74.0,-100.0,-100.0,-55.0,-64.0,-70.0,-75.0,-51.0,-62.0,-58.0,-60.0,-100.0,-87.0,-59.0,-77.0,-100.0,-100.0,-64.0,-70.0,-74.0,-100.0,-59.0,-75.0,-100.0,-100.0,-55.0,-64.0,-70.0,-75.0,-52.0,-62.0,-57.0,-60.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-66.0,-100.0,-100.0,-76.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-78.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-77.0,-69.0,-100.0,-100.0,-100.0,-100.0,-87.0,-82.0,-86.0,-100.0,-86.0,-87.0,-85.0,-100.0,-100.0,-100.0,-81.0,-91.0,-77.0,-91.0,-100.0,-100.0,-86.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 174204,42.0,24.0,24.273982044247788,-0.5341592826548672,-29.382477601769914,-0.3067002462566372,0.6964161406194689,9.970819699115044,-0.0008573305284070804,-0.004286900960955752,-0.0016418922653097354,-0.06973226579417165,0.030808538841330845,-1.502395015902224,1007.5446012389381,-61.0,-65.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-92.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-72.0,-100.0,-100.0,-61.0,-70.0,-80.0,-100.0,-62.0,-72.0,-100.0,-100.0,-56.0,-67.0,-70.0,-78.0,-60.0,-62.0,-54.0,-67.0,-69.0,-100.0,-100.0,-72.0,-100.0,-100.0,-64.0,-70.0,-78.0,-100.0,-62.0,-72.0,-100.0,-100.0,-57.0,-67.0,-68.0,-81.0,-60.0,-62.0,-53.0,-67.0,-100.0,-91.0,-100.0,-75.0,-100.0,-100.0,-69.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-67.0,-100.0,-100.0,-100.0,-76.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-72.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-85.0,-100.0,-83.0,-85.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-87.0,-84.0,-100.0,-89.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 174215,43.0,24.0,25.557948427350436,-0.44102563376068377,-32.02615342735042,-0.2951506453846154,0.5156899602564101,9.997407025641024,-0.0011785416987179491,-0.002836367522119657,-0.0021490292419829057,-0.05153616116597098,0.029537070697794314,-1.5184252313059619,1007.5387766666666,-57.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-78.0,-100.0,-100.0,-59.0,-70.0,-100.0,-90.0,-100.0,-72.0,-100.0,-100.0,-59.0,-59.0,-68.0,-78.0,-57.0,-63.0,-57.0,-59.0,-67.0,-86.0,-59.0,-78.0,-100.0,-100.0,-61.0,-70.0,-100.0,-88.0,-60.0,-72.0,-100.0,-100.0,-58.0,-59.0,-69.0,-78.0,-60.0,-63.0,-56.0,-59.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-76.0,-100.0,-62.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-81.0,-72.0,-100.0,-67.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-68.0,-100.0,-100.0,-100.0,-100.0,-81.0,-77.0,-81.0,-100.0,-87.0,-75.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-87.0,-83.0,-80.0,-87.0,-86.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 174226,44.0,24.0,26.35894702631579,-1.4221052372807017,-30.258420666666662,-0.4058295805263158,0.654183082631579,9.986961250000002,0.0003945117930701757,-0.000927379246877193,-0.0048531313744210524,-0.06539402019820711,0.04063161364511435,-1.544329583644867,1007.543064736842,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-82.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-68.0,-64.0,-78.0,-100.0,-100.0,-65.0,-70.0,-77.0,-100.0,-63.0,-73.0,-100.0,-100.0,-51.0,-48.0,-100.0,-77.0,-60.0,-68.0,-54.0,-62.0,-69.0,-100.0,-64.0,-78.0,-100.0,-100.0,-66.0,-70.0,-78.0,-100.0,-62.0,-72.0,-100.0,-100.0,-51.0,-48.0,-100.0,-76.0,-59.0,-68.0,-54.0,-62.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-68.0,-100.0,-61.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-77.0,-71.0,-100.0,-90.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-93.0,-91.0,-79.0,-68.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-87.0,-100.0,-88.0,-81.0,-89.0,-76.0,-100.0,-85.0,-100.0,-100.0,-76.0,-89.0,-89.0,-80.0,-82.0,-100.0,-81.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 174439,45.0,24.0,25.316841842105262,-1.4378947118421053,-27.613683798245617,-0.3203707718421053,0.7611063563157895,9.974044728070176,0.002264622789473684,2.1066517543859376e-05,-0.0013701117543859652,-0.0761333120877193,0.032114729491228074,-1.5396945936754387,1007.5338212280702,-62.0,-81.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-86.0,-60.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-77.0,-67.0,-70.0,-84.0,-100.0,-100.0,-63.0,-69.0,-80.0,-100.0,-60.0,-70.0,-83.0,-100.0,-44.0,-41.0,-71.0,-72.0,-66.0,-65.0,-53.0,-59.0,-66.0,-100.0,-70.0,-84.0,-100.0,-100.0,-63.0,-69.0,-79.0,-100.0,-60.0,-70.0,-82.0,-100.0,-43.0,-41.0,-71.0,-72.0,-62.0,-65.0,-54.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,-68.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-76.0,-100.0,-60.0,-77.0,-89.0,-100.0,-61.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-68.0,-70.0,-89.0,-100.0,-100.0,-100.0,-80.0,-61.0,-79.0,-100.0,-100.0,-73.0,-100.0,-75.0,-100.0,-100.0,-63.0,-100.0,-83.0,-85.0,-100.0,-75.0,-77.0,-100.0,-77.0,-81.0,-91.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 174452,45.0,23.0,13.0403475,-33.793564800000006,-28.32521712173913,-0.24250880748695652,0.6151620670434783,9.987311382608695,0.0011571407652173904,-0.0033046837304347826,-0.0032278262347826096,-0.06151357628695653,0.024289608939130434,-2.7737726418347823,1007.5291159999997,-72.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-67.0,-69.0,-83.0,-100.0,-100.0,-65.0,-71.0,-78.0,-100.0,-61.0,-69.0,-100.0,-100.0,-43.0,-40.0,-70.0,-73.0,-64.0,-67.0,-54.0,-57.0,-67.0,-100.0,-66.0,-83.0,-100.0,-100.0,-100.0,-71.0,-76.0,-100.0,-61.0,-69.0,-100.0,-100.0,-44.0,-40.0,-70.0,-73.0,-64.0,-68.0,-53.0,-57.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-66.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-76.0,-100.0,-57.0,-72.0,-89.0,-81.0,-60.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-72.0,-87.0,-100.0,-100.0,-100.0,-81.0,-68.0,-80.0,-100.0,-100.0,-73.0,-100.0,-74.0,-100.0,-76.0,-68.0,-100.0,-84.0,-84.0,-100.0,-77.0,-77.0,-90.0,-77.0,-82.0,-100.0,-90.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 174503,45.0,22.0,11.404247513274338,-35.19929171681416,-29.12654819469027,-0.23836806548672565,0.9523916666371681,9.959526331858408,0.003802547115044248,-0.002984091433628318,-0.004058312477876106,-0.09531524545132745,0.023940350026548672,-2.821707839477877,1007.5264930973451,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-77.0,-63.0,-71.0,-75.0,-100.0,-100.0,-63.0,-64.0,-100.0,-100.0,-63.0,-74.0,-100.0,-100.0,-56.0,-56.0,-77.0,-72.0,-58.0,-58.0,-61.0,-63.0,-68.0,-100.0,-64.0,-76.0,-100.0,-100.0,-62.0,-64.0,-100.0,-100.0,-63.0,-74.0,-83.0,-100.0,-55.0,-57.0,-79.0,-72.0,-58.0,-60.0,-61.0,-63.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,-65.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-62.0,-100.0,-100.0,-100.0,-69.0,-100.0,-86.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-71.0,-76.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-78.0,-92.0,-100.0,-69.0,-100.0,-70.0,-100.0,-76.0,-100.0,-100.0,-82.0,-87.0,-89.0,-74.0,-83.0,-87.0,-83.0,-81.0,-100.0,-100.0,-76.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 174515,45.0,21.0,14.00637899137931,-34.79793057758621,-34.67844791379311,-0.18679471574137932,0.5959680237068965,9.991081728448275,0.0009903198448275878,-0.002265432068965517,-0.0029102107068965507,-0.05958180793965518,0.018703952827586204,-2.754169616224138,1007.5254862931035,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-69.0,-76.0,-84.0,-100.0,-100.0,-71.0,-79.0,-89.0,-100.0,-72.0,-84.0,-100.0,-100.0,-55.0,-65.0,-100.0,-85.0,-71.0,-73.0,-66.0,-65.0,-100.0,-100.0,-76.0,-85.0,-100.0,-100.0,-72.0,-80.0,-88.0,-100.0,-73.0,-85.0,-100.0,-100.0,-54.0,-65.0,-100.0,-84.0,-71.0,-73.0,-66.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-64.0,-75.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-71.0,-88.0,-100.0,-100.0,-74.0,-100.0,-78.0,-100.0,-77.0,-70.0,-100.0,-100.0,-86.0,-100.0,-72.0,-82.0,-100.0,-82.0,-83.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 174529,45.0,20.0,13.723928254464285,-32.744999598214285,-32.00678524107143,-0.1576159658214286,0.5406785574107144,9.998448861607143,0.004320739901785714,0.0011893057589285713,-0.002987502339285714,-0.05401423225,0.015747030669642857,-2.738945322330357,1007.5253159821428,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-60.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-85.0,-62.0,-76.0,-87.0,-100.0,-100.0,-78.0,-76.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-56.0,-58.0,-100.0,-86.0,-61.0,-73.0,-63.0,-62.0,-61.0,-100.0,-100.0,-88.0,-100.0,-100.0,-78.0,-76.0,-93.0,-100.0,-100.0,-84.0,-100.0,-100.0,-56.0,-58.0,-100.0,-86.0,-68.0,-73.0,-63.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-64.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-67.0,-70.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-72.0,-74.0,-100.0,-100.0,-100.0,-100.0,-87.0,-75.0,-87.0,-100.0,-100.0,-77.0,-100.0,-78.0,-100.0,-76.0,-76.0,-100.0,-100.0,-91.0,-100.0,-76.0,-79.0,-89.0,-79.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 174542,45.0,19.0,11.499291809734514,-30.513450752212393,-31.26849524778761,-0.28023609232743363,0.685355864141593,9.989232309734513,0.005186450283185842,-0.004670726557522125,-0.00022014005309734574,-0.06863910553097345,0.028107958752212385,-2.782707815681416,1007.520440619469,-56.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-75.0,-83.0,-100.0,-100.0,-100.0,-81.0,-85.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-50.0,-65.0,-100.0,-89.0,-78.0,-84.0,-72.0,-64.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-85.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-50.0,-65.0,-100.0,-88.0,-70.0,-83.0,-72.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-58.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-70.0,-75.0,-92.0,-100.0,-71.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-70.0,-100.0,-91.0,-100.0,-100.0,-100.0,-88.0,-75.0,-87.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-78.0,-75.0,-100.0,-100.0,-91.0,-87.0,-100.0,-84.0,-100.0,-84.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
