Timestamp,True_X,True_Y,Mean_Mag_x,Mean_Mag_y,Mean_Mag_z,Mean_Acc_x,Mean_Acc_y,Mean_Acc_z,Mean_Gyro_x,Mean_Gyro_y,Mean_Gyro_z,Mean_Orn_x,Mean_Orn_y,Mean_Orn_z,Mean_Pressure,00:1a:ab:a0:de:a2,00:1a:ab:a0:de:a3,00:1a:ab:a0:de:a4,00:1a:ac:a0:de:b3,00:1a:ac:a0:de:b5,00:1a:ac:a0:de:b7,00:1a:ac:a0:de:b8,00:1a:ac:a0:de:d3,00:1a:ac:a0:de:f6,00:1a:ac:a0:de:g5,00:1a:ac:a0:de:g8,00:1a:ac:a0:de:g9,00:1a:ac:a0:de:h2,00:1a:ac:a0:de:h3,00:1a:ac:a0:de:h4,00:1a:ac:a0:de:h7,00:1a:ac:a0:de:i1,00:1a:ac:a0:de:i2,00:1a:ac:a0:de:i8,00:1a:ac:a0:de:j7,00:1a:ac:a0:de:k7,00:1a:ac:a0:de:k8,00:1a:ac:a0:de:l2,00:1a:ac:a0:de:l5,00:1a:ac:a0:de:l7,00:1a:ac:a0:de:m1,00:1a:ac:a0:de:m2,00:1a:ac:a0:de:m3,00:1a:ac:a0:de:n2,00:1a:ac:a0:de:n6,00:1a:ac:a0:de:n8,00:1a:ac:a0:de:p1,00:1a:ac:a0:de:p2,00:1a:ac:a0:de:p3,00:1a:ac:a0:de:p4,00:1a:ac:a0:de:p5,00:1a:ac:a0:de:p6,00:1a:ac:a0:de:p7,00:1a:ac:a0:de:p8,00:1a:ac:a0:de:r1,00:1a:ac:a0:de:r2,00:1a:ac:a0:de:r5,00:1a:ac:a0:de:r6,00:1a:ac:a0:de:r9,00:1a:ac:a0:de:s1,00:1a:ac:a0:de:s2,00:1a:ac:a0:de:s3,00:1a:ac:a0:de:s4,00:1a:ac:a0:de:s5,00:1a:ac:a0:de:s6,00:1a:ac:a0:de:s7,00:1a:ac:a0:de:t3,00:1a:ac:a0:de:t5,00:1a:ac:a0:de:t7,00:1a:ac:a0:de:t8,00:1a:ac:a0:de:t9,00:1a:ac:a0:de:u1,00:1a:ac:a0:de:u2,00:1a:ac:a0:de:u3,00:1a:ac:a0:de:u4,00:1a:ac:a0:de:u5,00:1a:ac:a0:de:v7,00:1a:ac:a0:de:v8,00:1a:ac:a0:de:w2,00:1a:ac:a0:de:w3,00:1a:ac:a0:de:w6,00:1a:ac:a0:de:w7,00:1a:ac:a0:de:w8,00:1a:ac:a0:de:w9,00:1a:ac:a0:de:x1,00:1a:ac:a0:de:x2,00:1a:ac:a0:de:x3,00:1a:ac:a0:de:x4,00:1a:ac:a0:de:x7,00:1a:ac:a0:de:b6,00:1a:ac:a0:de:i3,00:1a:ac:a0:de:n3,00:1a:ac:a0:de:f7,00:1a:ac:a0:de:e3,00:1a:ac:a0:de:e9,00:1a:ac:a0:de:f5,00:1a:ac:a0:de:k9,00:1a:ac:a0:de:g2,00:1a:ac:a0:de:j8,00:1a:ac:a0:de:n4,00:1a:ac:a0:de:t1,00:1a:ac:a0:de:t6,00:1a:ac:a0:de:f8,00:1a:ac:a0:de:j9,00:1a:ac:a0:de:n9,00:1a:ab:a0:de:a7,00:1a:ac:a0:de:h6,00:1a:ac:a0:de:l1,00:1a:ac:a0:de:f2,00:1a:ac:a0:de:h9,00:1a:ac:a0:de:k6,00:1a:ac:a0:de:m9,00:1a:ac:a0:de:d4,70:5d:cc:05:03:10,00:1a:ac:a0:de:k4,00:1a:ac:a0:de:f9,00:1a:ac:a0:de:d5,00:1a:ac:a0:de:e8,00:1a:ac:a0:de:t4,90:9f:33:a4:06:5c,00:1a:ac:a0:de:i9,00:1a:ac:a0:de:f3,00:1a:ac:a0:de:d6,00:1a:ac:a0:de:n7,00:1a:ac:a0:de:n5,00:1a:ac:a0:de:t2,00:1a:ac:a0:de:b2,00:1a:ac:a0:de:i6,00:1a:ac:a0:de:l8,00:1a:ac:a0:de:l9,00:1a:ac:a0:de:b1,00:1a:ac:a0:de:g1,00:1a:ac:a0:de:l4,00:1a:ab:a0:de:a9,00:1a:ac:a0:de:k1,00:1a:ac:a0:de:k2,00:1a:ac:a0:de:w4,00:1a:ac:a0:de:k3,00:1a:ac:a0:de:r7,00:1a:ac:a0:de:r4,00:1a:ac:a0:de:w1,00:1a:ac:a0:de:q2,00:1a:ac:a0:de:v9,00:1a:ac:a0:de:b4,00:1a:ac:a0:de:r3,00:1a:ac:a0:de:i7,00:1a:ac:a0:de:j1,00:1a:ac:a0:de:h5,00:1a:ac:a0:de:r8,00:1a:ac:a0:de:w5,00:1a:ac:a0:de:j5,00:1a:ac:a0:de:c2,00:1a:ac:a0:de:j2,00:1a:ac:a0:de:j4,00:1a:ac:a0:de:u8,00:1a:ab:a0:de:a8,00:1a:ac:a0:de:m4,00:1a:ac:a0:de:q4,00:1a:ac:a0:de:c1,00:1a:ac:a0:de:v1,00:1a:ac:a0:de:v3,00:1a:ac:a0:de:f1,00:1a:ac:a0:de:q5,00:1a:ac:a0:de:v2,00:1a:ac:a0:de:k5,00:1a:ac:a0:de:m5,00:1a:ac:a0:de:m6,00:1a:ac:a0:de:m7,00:1a:ac:a0:de:s8,00:1a:ac:a0:de:p9,00:1a:ac:a0:de:u6,00:1a:ac:a0:de:q6,00:1a:ac:a0:de:q3,00:1a:ac:a0:de:u9,00:1a:ac:a0:de:x5,00:1a:ac:a0:de:q8,00:1a:ac:a0:de:v5,00:1a:ac:a0:de:q9,00:1a:ac:a0:de:v6,00:1a:ac:a0:de:j3
2021.01.10 213631,52.0,24.0,26.606459217391304,2.3224844308695656,-22.06993766459627,-0.29614651386335406,0.8896887226708076,9.978415378881987,-0.0008017435770186336,-0.0014955763634161496,-0.002883181471925466,-0.08888790217338137,0.029726086242228517,-1.4036533640038154,1021.1992085093167,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-80.0,-55.0,-91.0,-52.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-67.0,-54.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-81.0,-89.0,-100.0,-100.0,-69.0,-77.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-46.0,-55.0,-66.0,-76.0,-70.0,-73.0,-45.0,-51.0,-66.0,-100.0,-81.0,-89.0,-100.0,-100.0,-68.0,-76.0,-85.0,-100.0,-63.0,-70.0,-100.0,-100.0,-46.0,-55.0,-66.0,-76.0,-69.0,-72.0,-45.0,-51.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-67.0,-81.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-71.0,-67.0,-64.0,-100.0,-100.0,-79.0,-80.0,-100.0,-80.0,-100.0,-79.0,-68.0,-83.0,-84.0,-100.0,-100.0,-100.0,-100.0,-82.0,-82.0,-86.0,-86.0,-87.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213644,53.0,24.0,28.258147777777776,3.6003703222222225,-22.119999783950618,-0.3101916037098765,0.8269559151851853,9.98216024691358,-0.00064908582037037,0.0006547948258641977,-0.008305904521234567,-0.08260248178317219,0.031108260986878043,-1.372753006440622,1021.2001940123456,-100.0,-100.0,-100.0,-92.0,-100.0,-90.0,-100.0,-100.0,-100.0,-79.0,-50.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-64.0,-54.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-87.0,-100.0,-100.0,-65.0,-74.0,-83.0,-100.0,-100.0,-65.0,-100.0,-100.0,-50.0,-60.0,-71.0,-76.0,-70.0,-75.0,-39.0,-48.0,-56.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-74.0,-82.0,-100.0,-67.0,-65.0,-100.0,-100.0,-50.0,-60.0,-69.0,-75.0,-70.0,-75.0,-40.0,-48.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-64.0,-82.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-67.0,-61.0,-100.0,-100.0,-81.0,-100.0,-100.0,-82.0,-74.0,-82.0,-73.0,-85.0,-86.0,-91.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-84.0,-84.0,-100.0,-87.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213657,54.0,24.0,31.173864533742332,2.6469938247852762,-21.894110153374232,-0.31980460779141107,0.8966045050306749,9.973594113496933,-0.000370881324417178,-0.0018158250448466256,-0.005061258360368097,-0.08961269286878265,0.03207403528246955,-1.4171049163385403,1021.1987738036811,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-56.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,-100.0,-100.0,0.0,-56.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-87.0,-100.0,-100.0,-69.0,-76.0,-84.0,-100.0,-62.0,-63.0,-83.0,-100.0,-56.0,-64.0,-71.0,-76.0,-100.0,-78.0,-44.0,-46.0,-56.0,-100.0,-100.0,-85.0,-100.0,-100.0,-67.0,-76.0,-100.0,-100.0,-62.0,-63.0,-84.0,-100.0,-56.0,-64.0,-71.0,-76.0,-100.0,-78.0,-45.0,-46.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-73.0,-70.0,-100.0,-72.0,-84.0,-100.0,-100.0,-100.0,-66.0,-83.0,-66.0,-86.0,-87.0,-100.0,-78.0,-89.0,-78.0,-100.0,-70.0,-100.0,-87.0,-86.0,-100.0,-100.0,-81.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213710,55.0,24.0,31.37715942011834,0.01846154142011836,-21.54603530177515,-0.30682135847573966,0.732903102662722,9.990685393491123,0.0013123409561538453,0.0023871638020710054,-0.006677577650946745,-0.07317218645172707,0.03070190602902472,-1.5159396448078946,1021.1928578106507,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-51.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-100.0,-100.0,-100.0,-66.0,-60.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-76.0,-100.0,-100.0,-65.0,-64.0,-100.0,-100.0,-63.0,-72.0,-73.0,-76.0,-100.0,-74.0,-46.0,-47.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-76.0,-100.0,-100.0,-63.0,-64.0,-100.0,-100.0,-64.0,-72.0,-62.0,-76.0,-100.0,-74.0,-46.0,-47.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-65.0,-76.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-71.0,-65.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-62.0,-79.0,-62.0,-90.0,-100.0,-100.0,-100.0,-90.0,-74.0,-100.0,-70.0,-79.0,-84.0,-83.0,-79.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213724,56.0,24.0,30.205149311377244,-2.333892171257485,-20.590778215568864,-0.4250626326347305,0.8695805355688623,9.972312311377246,-0.000988636032275449,-7.032268209580888e-05,-0.00348877582,-0.08688201255605604,0.042606060588341946,-1.584413423509655,1021.1929731736525,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-61.0,-100.0,-53.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-100.0,-100.0,-63.0,-56.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-87.0,-89.0,-100.0,-100.0,-66.0,-76.0,-100.0,-100.0,-60.0,-63.0,-88.0,-100.0,-62.0,-64.0,-100.0,-74.0,-68.0,-75.0,-41.0,-44.0,-58.0,-100.0,-87.0,-89.0,-100.0,-100.0,-66.0,-76.0,-100.0,-100.0,-59.0,-63.0,-86.0,-100.0,-62.0,-64.0,-100.0,-74.0,-68.0,-74.0,-41.0,-44.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-63.0,-75.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-73.0,-62.0,-100.0,-67.0,-78.0,-100.0,-100.0,-100.0,-55.0,-78.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-73.0,-82.0,-83.0,-86.0,-80.0,-100.0,-82.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213737,57.0,24.0,29.20879476506024,-3.5804818825301203,-21.372650391566264,-0.49865821313253006,0.9312719387349397,9.959490843373493,0.0010176868006024104,0.0003678071361445783,-0.006520647954939759,-0.09312142561896733,0.050077621544520494,-1.621070318911449,1021.19093313253,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-57.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-61.0,-100.0,-100.0,-100.0,-60.0,-48.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-77.0,-100.0,-100.0,-61.0,-67.0,-100.0,-100.0,-68.0,-72.0,-72.0,-75.0,-71.0,-77.0,-38.0,-40.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-77.0,-100.0,-100.0,-60.0,-67.0,-100.0,-100.0,-68.0,-72.0,-72.0,-74.0,-71.0,-77.0,-37.0,-41.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-75.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-71.0,-66.0,-59.0,-100.0,-66.0,-73.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-62.0,-78.0,-85.0,-87.0,-100.0,-100.0,-75.0,-100.0,-100.0,-87.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213751,58.0,24.0,27.907999654545456,-2.44909086830303,-23.141090648484848,-0.476083407878788,0.8109046015151515,9.98014995151515,0.0023041837036969696,-0.0005474648774545449,-0.00798250929460606,-0.08097587701949202,0.04768389978192065,-1.5870350779909077,1021.1849878181818,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-89.0,-62.0,-61.0,-90.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-63.0,-49.0,-100.0,-100.0,-100.0,-100.0,-48.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-78.0,-82.0,-100.0,-62.0,-67.0,-100.0,-100.0,-64.0,-75.0,-100.0,-77.0,-76.0,-77.0,-39.0,-40.0,-50.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-78.0,-80.0,-100.0,-61.0,-67.0,-100.0,-100.0,-63.0,-75.0,-100.0,-77.0,-76.0,-77.0,-40.0,-40.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-63.0,-73.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-61.0,-62.0,-100.0,-71.0,-79.0,-70.0,-100.0,-100.0,-63.0,-79.0,-63.0,-100.0,-100.0,-100.0,-84.0,-100.0,-84.0,-82.0,-68.0,-77.0,-84.0,-85.0,-75.0,-90.0,-82.0,-100.0,-100.0,-76.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213804,59.0,24.0,23.82487475,-2.737874958125,-24.0742497125,-0.382664970375,0.7200033258125,9.982030993749998,-0.0009143126180000003,-0.000664316005375,-0.00035155299231250033,-0.07196368107106532,0.038351564365439066,-1.6104873985052108,1021.1825511250001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-60.0,-100.0,-59.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-100.0,-100.0,-100.0,-61.0,-51.0,-100.0,-100.0,-100.0,-100.0,-46.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-78.0,-100.0,-100.0,-55.0,-62.0,-81.0,-100.0,-71.0,-76.0,-100.0,-81.0,-100.0,-70.0,-32.0,-37.0,-46.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-79.0,-100.0,-100.0,-54.0,-62.0,-83.0,-100.0,-71.0,-76.0,-100.0,-82.0,-100.0,-73.0,-32.0,-38.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-61.0,-72.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-66.0,-100.0,-52.0,-100.0,-70.0,-68.0,-100.0,-100.0,-100.0,-57.0,-68.0,-57.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-74.0,-68.0,-78.0,-85.0,-84.0,-73.0,-100.0,-74.0,-100.0,-100.0,-70.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213817,60.0,24.0,22.253891976047907,0.03952095646706592,-25.48383202994012,-0.43729207059880243,0.6997590649700599,9.988599044910178,0.0008622490810778441,0.0008075674765868268,-0.004747085069520958,-0.06987612147977249,0.04374858067778052,-1.480451279057714,1021.1819273652698,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-76.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-48.0,-58.0,-100.0,-100.0,-100.0,-100.0,-45.0,-100.0,-84.0,-100.0,-100.0,-100.0,-69.0,-80.0,-100.0,-100.0,-59.0,-61.0,-84.0,-100.0,-100.0,-73.0,-100.0,-79.0,-59.0,-74.0,-30.0,-100.0,-46.0,-100.0,-85.0,-100.0,-100.0,-100.0,-67.0,-80.0,-100.0,-100.0,-59.0,-61.0,-83.0,-100.0,-100.0,-73.0,-100.0,-79.0,-60.0,-74.0,-30.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48.0,-66.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-59.0,-78.0,-50.0,-100.0,-66.0,-56.0,-66.0,-100.0,-100.0,-59.0,-56.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-59.0,-72.0,-78.0,-78.0,-100.0,-83.0,-68.0,-100.0,-100.0,-100.0,-80.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213834,61.0,24.0,25.10022822857143,2.9365713782857146,-25.68479968,-0.33136763386285717,0.8012748480571429,9.980883428571428,0.0043601816204571426,-0.0012902345484571427,-0.0049611858823428575,-0.0800922639987298,0.03319203224565297,-1.3643990169252669,1021.1792682857143,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-68.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-100.0,-100.0,-55.0,-61.0,-100.0,-100.0,-100.0,-100.0,-45.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-81.0,-100.0,-100.0,-65.0,-63.0,-78.0,-100.0,-100.0,-80.0,-70.0,-80.0,-65.0,-77.0,-30.0,-100.0,-42.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-58.0,-63.0,-100.0,-100.0,-100.0,-80.0,-66.0,-80.0,-62.0,-77.0,-30.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-55.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,-76.0,-43.0,-100.0,-66.0,-60.0,-100.0,-100.0,-100.0,-58.0,-61.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-64.0,-72.0,-77.0,-78.0,-74.0,-100.0,-68.0,-100.0,-100.0,-76.0,-79.0,-86.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213848,62.0,24.0,28.43222174691358,2.0970369881481483,-25.30814786419753,-0.3429576965123457,0.7903619354320987,9.981332604938272,0.0015492747287654323,0.0023139348537654317,-0.0021218366899382717,-0.07899880487425823,0.03442357323077836,-1.4195130791193173,1021.1808552469137,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-57.0,-75.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-62.0,-56.0,-100.0,-100.0,-100.0,-100.0,-48.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-75.0,-100.0,-100.0,-56.0,-63.0,-100.0,-100.0,-100.0,-80.0,-100.0,-79.0,-72.0,-77.0,-37.0,-100.0,-48.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-74.0,-100.0,-100.0,-56.0,-63.0,-100.0,-100.0,-100.0,-80.0,-100.0,-80.0,-100.0,-77.0,-38.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-58.0,-65.0,-100.0,-100.0,-55.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,-100.0,-64.0,-78.0,-50.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-57.0,-66.0,-57.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-81.0,-66.0,-100.0,-80.0,-80.0,-67.0,-100.0,-70.0,-100.0,-100.0,-74.0,-100.0,-100.0,-87.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
